PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202505,2,117666700,51302020003,1748246455004,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST/170ML/TPK/MANGO,25,"170ML ",TPK,,1748246455004-dabur nepal ltd--nepal-real burrst#3.png
202505,2,132704136,31303020018,1748247580335,134,KWALITY THAI FOODS PVT LTD-NPL,TOTAL FRUITY N JUICY,TOTAL FRUITY N JUICY-GUAVA TPK 200 ML,30,200 ML,TPK,,1748247580335-kwality thai foods pvt ltd-npl-total fruity n juicy#3.png
202505,2,132704136,31303020018,1748161898428,134,"MYAGDE CHHANGPATAN DRINKING WATER ",SATHI,SATHI PBT 1000ML,25,1 L,PBT,,1748161898428-myagde chhangpatan drinking water -sathi#3.png
202505,2,132860456,31303020016,1748161898428,134,"MYAGDE CHHANGPATAN DRINKING WATER ",SATHI,SATHI PBT 1000ML,25,1 L,PBT,,1748161898428-myagde chhangpatan drinking water -sathi#3.png
202505,2,132803597,31303020004,1747720335731,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-APPLE TPK 170 ML,25,170,TPK,,1747720335731-dabur nepal ltd--nepal-real burrst#3.png
202505,2,132816102,31303020007,1747642316887,134,DABUR NEPAL LTD.-NEPAL,"REAL BURRST ",REAL BURRST-ORANGE TPK 170 ML,25,170ML,TPK,,1747642316887-dabur nepal ltd--nepal-real burrst #3.png
202505,2,132848528,31303020029,1748161898428,134,"MYAGDE CHHANGPATAN DRINKING WATER ",SATHI,SATHI PBT 1000ML,25,1 L,PBT,,1748161898428-myagde chhangpatan drinking water -sathi#3.png
202505,2,123661238,42301020028,1748101123000,134,"AMREEN FOODS AND BEVERAGE ","AMREEN FOODS AND BEVERAGE ",NEW OZEEN,30,1000LITER,PET,Sales Deviation is OK,1748101123000-amreen foods and beverage -amreen foods and beverage #3.png
202505,2,129024634,22101020014,1747995267203,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,7 UP NIMBOOZ\345ML\PBT\LEMON,32,345ML,PBT,,1747995267203-pepsi cola cmpny imprtd-imprtd-7 up nimbooz#3.png
202505,3,1220102346,12201030187,1746773828334,124,BALAJI UDHYOG PVT LTD-NEPAL,"VARDAN PREMIUM ",VARDAN GUTKHA PPH 3.75 G,10,3.75G,PPH,,1746773828334-balaji udhyog pvt ltd-nepal-vardan premium #3.png
202505,3,1220102372,12201030159,1747738350507,125,SONA TOBACCO UDHYOG PVT LTD NEPAL,GOLDEN JHANKAR,GOLDEN JHANKAR SUPER POWER PPH 9G,20,9G,PPH,,1747738350507-sona tobacco udhyog pvt ltd nepal-golden jhankar#3.png
202505,3,1101110753499,22709030048,1747882478528,105,KT&G-KOREA,ESSE  CHANGE,ESSE CHANGE-ESSE FULL FLAVOUR-HL 20'S KS REGULAR PREMIUM,340,20'S,HL,,1747882478528-kt-g-korea-esse  change#3.png
