itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate
99762285,KODAIO-KODAIO-REGULAR-PLAST-20G-KHAINI,125,KHAINI,PANCHAKANYA SURTI PACKINGING,KODAIO,PLAST,REGULAR,,20,,20G,0
99762286,SUPER POWER-SUPER POWER-REGULAR-PLAST-7G-KHAINI,125,KHAINI,MADHU PRODUCTS,SUPER POWER,PLAST,REGULAR,,7,,7G,0
99762287,MAHAK CHAINI-CHAINI-REGULAR-PLAST-4.5G-KHAINI,125,KHAINI,HARSH INFINITY FLAVOUR PVT LTD,MAHAK CHAINI,PLAST,REGULAR,,4.5,,4.5G,0
99762288,MAHAKALI SUPER POWER-MAHAKALI SUPER POWER-REGULAR-PLAST-10G-KHAINI,125,KHAINI,GOLDEN TOBACCO INDUSTRIES LTD,MAHAKALI SUPER POWER,PLAST,REGULAR,,10,,10G,0
99762289,MAL MAL-MAL MAL-REGULAR-PLAST-15G-KHAINI,125,KHAINI,MAL MAL PACKAGING UDHYOG PVT LTD,MAL MAL,PLAST,REGULAR,,15,,15G,0
99762291,MUKESH SAINIK-MUKESH SAINIK-REGULAR-PLAST-20G-KHAINI,125,KHAINI,NO 1 SAINIK TOBACCO PRODUCT,MUKESH SAINIK,PLAST,REGULAR,,20,,20G,0
99762296,PADUKA-PADUKA-REGULAR-PLAST-7G-KHAINI,125,KHAINI,RADHA KRISHNA PRODUCTS,PADUKA,PLAST,REGULAR,,7,,7G,0
99762301,RADHA EXTRA POWER-RADHA EXTRA POWER-REGULAR-PLAST-8G-KHAINI,125,KHAINI,DEUTI GUTKHA INDUSTRIES,RADHA EXTRA POWER,PLAST,REGULAR,,8,,8G,0
99762304,ROYAL BALWAN-ROYAL BALWAN-REGULAR-PLAST-20G-KHAINI,125,KHAINI,S.R. TOBBACO COMPANY,ROYAL BALWAN,PLAST,REGULAR,,20,,20G,0
99762309,SPECIAL BHALE-SPECIAL BHALE-REGULAR-PLAST-15G-KHAINI,125,KHAINI,MADHU SURTI PACKAGING UDHYOG,SPECIAL BHALE,PLAST,REGULAR,,15,,15G,0
99762310,SUPER POWER-SUPER POWER-REGULAR-PLAST-10G-KHAINI,125,KHAINI,SAHU SURTI BHANDAR,SUPER POWER,PLAST,REGULAR,,10,,10G,0
99762311,SUPER POWER-SUPER POWER-REGULAR-PLAST-7G-KHAINI,125,KHAINI,SAHU SURTI BHANDAR,SUPER POWER,PLAST,REGULAR,,7,,7G,0
99762316,ZIT-ZIT-REGULAR-PLAST-12G-KHAINI,125,KHAINI,SHREE RAM TOBACCO UDHYOG,ZIT,PLAST,REGULAR,,12,,12G,0
99762318,SAAJAN-SAAJAN-REGULAR-PLAST-12G-KHAINI,125,KHAINI,H.S.B TOBACCO,SAAJAN,PLAST,REGULAR,,12,,12G,0
99762320,SPECIAL BHALE-SPECIAL BHALE-REGULAR-PLAST-20G-KHAINI,125,KHAINI,MADHU SURTI PACKAGING UDHYOG,SPECIAL BHALE,PLAST,REGULAR,,20,,20G,0
99762322,JHUMASA SUPER POWER-SUPER POWER-REGULAR-PLAST-7G-KHAINI,125,KHAINI,SAHU SURTI BHANDAR,JHUMASA SUPER POWER,PLAST,REGULAR,,7,,7G,0
99762327,BIJULI-BIJULI-REGULAR-TIN C-20G-KHAINI,125,KHAINI,GOBINDA TOBACCO,BIJULI,TIN C,REGULAR,,20,,20G,0
99762328,KANHAIYA-KANHAIYA-REGULAR-PLAST-20G-KHAINI,125,KHAINI,PUJA SURTI UDHYOG,KANHAIYA,PLAST,REGULAR,,20,,20G,0
99762329,SUPER RECHARGE-SUPER RECHARGE-REGULAR-PLAST-20G-KHAINI,125,KHAINI,PUJA SURTI UDHYOG,SUPER RECHARGE,PLAST,REGULAR,,20,,20G,0
99762330,NATRAJ CHAAP-NATRAJ CHAAP-REGULAR-PLAST-16G-KHAINI,125,KHAINI,GOLDEN TOBACCO INDUSTRIES LTD,NATRAJ CHAAP,PLAST,REGULAR,,16,,16G,0
99762332,NO 1 MUKESH-NO 1 MUKESH-REGULAR-PLAST-20G-KHAINI,125,KHAINI,NO 1 SAINIK TOBACCO PRODUCT,NO 1 MUKESH,PLAST,REGULAR,,20,,20G,0
99762333,BAJRANGI-BAJRANGI-REGULAR-PLAST-20G-KHAINI,125,KHAINI,GORKHA TOBACCO INDUSTRIES PVT LTD,BAJRANGI,PLAST,REGULAR,,20,,20G,0
99762334,JHUMKA SUPER POWER-SUPER POWER-REGULAR-PLAST-7G-KHAINI,125,KHAINI,SAHU SURTI BHANDAR,JHUMKA SUPER POWER,PLAST,REGULAR,,7,,7G,0
99762337,SUPER SAINIK-SUPER SAINIK-REGULAR-PLAST-20G-KHAINI,125,KHAINI,CENTURY TOBACCO PRODUCTS,SUPER SAINIK,PLAST,REGULAR,,20,,20G,0
99762338,GOLDEN JUGALI-GOLDEN JUGALI-REGULAR-PLAST-10G-KHAINI,125,KHAINI,KUBER LABORATORIES GHARELU UDHYOG,GOLDEN JUGALI,PLAST,REGULAR,,10,,10G,0
99762340,PANKHA-PANKHA-REGULAR-PLAST-18G-KHAINI,125,KHAINI,JENI SURTI PACKING UDHYOG,PANKHA,PLAST,REGULAR,,18,,18G,0
99762341,JHILIMILI PREMIUM-JHILIMILI PREMIUM-REGULAR-PLAST-20G-KHAINI,125,KHAINI,NEW SUBHA LAXMI SURTY UDHYOG,JHILIMILI PREMIUM,PLAST,REGULAR,,20,,20G,0
99762388,SUPER CENTURY-SUPER CENTURY-REGULAR-PLAST-20G-KHAINI,125,KHAINI,CENTURY TOBACCO PRODUCTS,SUPER CENTURY,PLAST,REGULAR,,20,,20G,0
99762738,GHADI CHHAP-GHADI-REGULAR-PLAST-14G-KHAINI,125,KHAINI,NAVAKIRAN SURTI UDHYOG,GHADI CHHAP,PLAST,REGULAR,,14,GM,14G,202112
99763451,B.P.-B.P.-REGULAR-PLAST-25G-KHAINI,125,KHAINI,B.P. NEPAL-NEPAL,B.P.,PLAST,REGULAR,,25,GM,25G,202204
99763465,MAHAK CHAINI-CHAINI-REGULAR-PLAST-4.1G-KHAINI,125,KHAINI,HARSH INFINITY FLAVOUR PVT LTD,MAHAK CHAINI,PLAST,REGULAR,,4.1,GM,4.1G,202204
99763705,SUPER LIKE-SUPER LIKE-REGULAR-PLAST-20G-KHAINI,125,KHAINI,GREEN TOBACOO COMPANY PVT LTD,SUPER LIKE,PLAST,REGULAR,,20,GM,20G,202206
99763719,P.P. CHHAP-P.P. CHHAP-REGULAR-PLAST-16.66G-KHAINI,125,KHAINI,KUBER LABORATORIES GHARELU UDHYOG,P.P. CHHAP,PLAST,REGULAR,,16.66,GM,16.66G,202206
99764125,NEVLA-NEVLA-REGULAR-PLAST-11G-KHAINI,125,KHAINI,GUPTA TOBACCO CO.-INDIA,NEVLA,PLAST,REGULAR,,11,GM,11G,202209
99764163,P.P. CHHAP-P.P. CHHAP-REGULAR-PLAST-13G-KHAINI,125,KHAINI,KUBER LABORATORIES GHARELU UDHYOG,P.P. CHHAP,PLAST,REGULAR,,13,GM,13G,202210
99764259,GOLDEN NEPAL-GOLDEN NEPAL-REGULAR-PLAST-12G-KHAINI,125,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,PLAST,REGULAR,,12,GM,12G,202211
99764792,DOUBLE PAHALWAN-DOUBLE PAHALWAN-REGULAR-PLAST-20G-KHAINI,125,KHAINI,RAJA & SONS-INDIA,DOUBLE PAHALWAN,PLAST,REGULAR,,20,GM,20G,202302
99764848,SPECIAL BASSA-SPECIAL BASSA-REGULAR-PLAST-15G-KHAINI,125,KHAINI,TRIMURTI FRAGNANCES PVT LTD.,SPECIAL BASSA,PLAST,REGULAR,,15,GM,15G,202303
99764912,CHAKKA SUPER POWER-CHAKKA SUPER POWER-REGULAR-PLAST-8G-KHAINI,125,KHAINI,ABINAV SURTI UDHYOG NEPAL,CHAKKA SUPER POWER,PLAST,REGULAR,,8,GM,8G,202303
99764947,BABA-BABA-REGULAR-PLAST-10G-KHAINI,125,KHAINI,GOURANGA SARKAR-INDIA,BABA,PLAST,REGULAR,,10,GM,10G,202304
99764972,BG SUPER TRACK-BG-REGULAR-PLAST-10G-KHAINI,125,KHAINI,BALAJI SURTI UDHYOG-NEPAL,BG SUPER TRACK,PLAST,REGULAR,,10,GM,10G,202305
99764997,GOLDEN JHANKAR-GOLDEN JHANKAR-REGULAR-PLAST-12.5G-KHAINI,125,KHAINI,SONA TOBACCO UDHYOG PVT LTD.,GOLDEN JHANKAR,PLAST,REGULAR,,12.5,GM,12.5G,202305
99765072,ZIT SUPER POWER-ZIT-REGULAR-PLAST-7G-KHAINI,125,KHAINI,SHREE RAM TOBACCO UDHYOG,ZIT SUPER POWER,PLAST,REGULAR,,7,GM,7G,202307
99765073,AMBE-AMBE-REGULAR-PLAST-16G-KHAINI,125,KHAINI,SONA TOBACCO UDHYOG PVT LTD.,AMBE,PLAST,REGULAR,,16,GM,16G,202307
99765088,TAZA SUPER POWER-TAZA SUPER POWER-REGULAR-PLAST-8G-KHAINI,125,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,TAZA SUPER POWER,PLAST,REGULAR,,8,GM,8G,202309
99765097,JHUM JHUM SUPER POWER-JHUM JHUM SUPER POWER-REGULAR-PLAST-8G-KHAINI,125,KHAINI,NAVYUBAK SURTI FACTORY-NEPAL,JHUM JHUM SUPER POWER,PLAST,REGULAR,,8,GM,8G,202311
99765137,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-7G-KHAINI,125,KHAINI,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PLAST,REGULAR,,7,GM,7G,202403
99765138,MEGADUT-MEGADUT-REGULAR-PLAST-13G-KHAINI,125,KHAINI,ROHIT TOBACCO PVT/LTD,MEGADUT,PLAST,REGULAR,,13,GM,13G,202403
99765155,MAHAK CHAINI-CHAINI-REGULAR-PLAST-9G-KHAINI,125,KHAINI,HARSH INFINITY FLAVOUR PVT LTD,MAHAK CHAINI,PLAST,REGULAR,,9,GM,9G,202404
99765184,GOLDEN NEPAL-GOLDEN NEPAL-REGULAR-PLAST-16G-KHAINI,125,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,PLAST,REGULAR,,16,GM,16G,202405
99765200,BABLU SUPER POWER-BABLU-REGULAR-PLAST-7G-KHAINI,125,KHAINI,PUJA SURTI UDHYOG,BABLU SUPER POWER,PLAST,REGULAR,,7,GM,7G,202405
99765278,BABLU SUPER POWER-BABLU-REGULAR-PLAST-10G-KHAINI,125,KHAINI,PUJA SURTI UDHYOG,BABLU SUPER POWER,PLAST,REGULAR,,10,GM,10G,202408
99765303,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9G-KHAINI,125,KHAINI,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PLAST,REGULAR,,9,GM,9G,202410
99765339,BHOLA EXTRA POWER-BHOLA-REGULAR-PLAST-7G-KHAINI,125,KHAINI,SHREE RAM TOBACCO UDHYOG,BHOLA EXTRA POWER,PLAST,REGULAR,,7,GM,7G,202501
99765390,SUPER LIKE-SUPER LIKE-REGULAR-PLAST-18G-KHAINI,125,KHAINI,GREEN TOBACOO COMPANY PVT LTD,SUPER LIKE,PLAST,REGULAR,,18,GM,18G,202504
99765438,GOLDEN JHANKAR SUPER POWER-GOLDEN JHANKAR-REGULAR-PLAST-9G-KHAINI,125,KHAINI,SONA TOBACCO UDHYOG PVT LTD.,GOLDEN JHANKAR SUPER POWER,PLAST,REGULAR,,9,GM,9G,202506
99765459,BABA PREMIUM-BABA-REGULAR-PLAST-13G-KHAINI,125,KHAINI,BABA LOKENATH TOBACCO-INDIA,BABA PREMIUM,PLAST,REGULAR,,13,GM,13G,202507
99762211,RAJNIGANDHA PREMIUM-RAJNIGANDHA-REGULAR-PLAST-4G-PAAN MASALA,126,PAAN MASALA,DHARMAPAL SATYAPAL LTD-INDIA,RAJNIGANDHA PREMIUM,PLAST,REGULAR,,4,,4G,0
99762212,PANPARAG-PANPARAG-REGULAR-PLAST-2G-PAAN MASALA,126,PAAN MASALA,SHREE SHIVA SHAKTI PRODUCTS,PANPARAG,PLAST,REGULAR,,2,,2G,0
99762213,PASSPASS-CENTURY-SWEET-PLAST-1.5G-PAAN MASALA,126,PAAN MASALA,DUGAR SPICES & FOOD PRODUCT-NP,PASSPASS,PLAST,SWEET,,1.5,,1.5G,0
99762214,PINKY-PINKY-SWEET-PLAST-1.5G-PAAN MASALA,126,PAAN MASALA,ARVIND UDHYOG PVT LTD,PINKY,PLAST,SWEET,,1.5,,1.5G,0
99762215,MADHU-MADHU-SWEET-PLAST-1.25G-PAAN MASALA,126,PAAN MASALA,MADHU CHEMICAL COMPANY,MADHU,PLAST,SWEET,,1.25,,1.25G,0
99762216,RAJ NIWAS PREMUIM-RAJ NIWAS-REGULAR-PLAST-2.5G-PAAN MASALA,126,PAAN MASALA,VARDH PAPER PRODUCT PVT/LTD,RAJ NIWAS PREMUIM,PLAST,REGULAR,,2.5,,2.5G,0
99762217,RAJGHARANA-RAJGHARANA-REGULAR-PLAST-2.5G-PAAN MASALA,126,PAAN MASALA,NARAYAN RAJ PRODUCTS PVT LTD,RAJGHARANA,PLAST,REGULAR,,2.5,,2.5G,0
99762218,RAJNIVAS-RAJNIVAS-REGULAR-PLAST-4G-PAAN MASALA,126,PAAN MASALA,NARAYAN RAJ PRODUCTS PVT LTD,RAJNIVAS,PLAST,REGULAR,,4,,4G,0
99762219,SHIKHAR  PAN MASALA-SIKHAR-REGULAR-PLAST-3.5G-PAAN MASALA,126,PAAN MASALA,TRIMURTI FRAGNANCES PVT LTD.,SHIKHAR  PAN MASALA,PLAST,REGULAR,,3.5,,3.5G,0
99762220,CURRENT PREMIUM-CURRENT-REGULAR-PLAST-4G-PAAN MASALA,126,PAAN MASALA,SHREE RAM TOBACCO UDHYOG,CURRENT PREMIUM,PLAST,REGULAR,,4,,4G,0
99762261,BIMAL-BIMAL-REGULAR-PLAST-3.3G-PAAN MASALA,126,PAAN MASALA,VISHNU AROMATICS,BIMAL,PLAST,REGULAR,,3.3,,3.3G,0
99762264,BOMBAY ROYAL-BOMBAY ROYAL-REGULAR-PLAST-3G-PAAN MASALA,126,PAAN MASALA,RAJAT FOOD PRODUCTS,BOMBAY ROYAL,PLAST,REGULAR,,3,,3G,0
99762292,MUSKAN-MUSKAN-SWEET-PLAST-1.5G-PAAN MASALA,126,PAAN MASALA,NARAYAN RAJ PRODUCTS PVT LTD,MUSKAN,PLAST,SWEET,,1.5,,1.5G,0
99762295,PASSPASS-PASSPASS-SWEET-PLAST-11G-PAAN MASALA,126,PAAN MASALA,DUGAR SPICES & FOOD PRODUCT-NP,PASSPASS,PLAST,SWEET,,11,,11G,0
99762299,PARAG-PARAG-REGULAR-PLAST-2G-PAAN MASALA,126,PAAN MASALA,NARAYAN RAJ PRODUCTS PVT LTD,PARAG,PLAST,REGULAR,,2,,2G,0
99762300,PREM PARAG-PREM PARAG-REGULAR-PLAST-1.87G-PAAN MASALA,126,PAAN MASALA,NARAYAN RAJ PRODUCTS PVT LTD,PREM PARAG,PLAST,REGULAR,,1.87,,1.87G,0
99762302,RAJNIGANDHA-RAJNIGANDHA-REGULAR-PLAST-17G-PAAN MASALA,126,PAAN MASALA,DHARMAPAL SATYAPAL LTD-INDIA,RAJNIGANDHA,PLAST,REGULAR,,17,,17G,0
99762308,SILVER PEARLS-SILVER PEARLS-COOL MINT-PLAST-1.6G-PAAN MASALA,126,PAAN MASALA,DHARMAPAL SATYAPAL LTD-INDIA,SILVER PEARLS,PLAST,COOL MINT,,1.6,,1.6G,0
99762312,MITHO SUPARI-MITHO SUPARI-SWEET-PLAST-1.6G-PAAN MASALA,126,PAAN MASALA,K.M. MARKETING,MITHO SUPARI,PLAST,SWEET,,1.6,,1.6G,0
99762314,URBASI-URBASI-SWEET-PLAST-1.5G-PAAN MASALA,126,PAAN MASALA,RADHA KRISHNA PRODUCTS,URBASI,PLAST,SWEET,,1.5,,1.5G,0
99762315,VIMAL-VIMAL-REGULAR-PLAST-3.3G-PAAN MASALA,126,PAAN MASALA,VISHNU AROMATICS,VIMAL,PLAST,REGULAR,,3.3,,3.3G,0
99762324,SUDDHA PLUS PAN-SUDDHA PLUS PAN-REGULAR-PLAST-2.8G-PAAN MASALA,126,PAAN MASALA,WIZARD FRAGRANCES UDHYOG,SUDDHA PLUS PAN,PLAST,REGULAR,,2.8,,2.8G,0
99762325,RADHA-RADHA-REGULAR-PLAST-1.5G-PAAN MASALA,126,PAAN MASALA,S.G. INDUSTRIES,RADHA,PLAST,REGULAR,,1.5,,1.5G,0
99762326,PREM SUDHA-PREM SUDHA-REGULAR-PLAST-6G-PAAN MASALA,126,PAAN MASALA,SHREE RADHE KRISHNA FOOD PRODUCTS,PREM SUDHA,PLAST,REGULAR,,6,,6G,0
99762331,PASSPASS-PASSPASS-SWEET-PLAST-2.20G-PAAN MASALA,126,PAAN MASALA,DHARMAPAL SATYAPAL LTD-INDIA,PASSPASS,PLAST,SWEET,,2.2,,2.20G,0
99762336,PANPARAG-PANPARAG-REGULAR-PLAST-3.5G-PAAN MASALA,126,PAAN MASALA,SHREE SHIVA SHAKTI PRODUCTS,PANPARAG,PLAST,REGULAR,,3.5,,3.5G,0
99762339,KAMALA PASAND-KAMALA PASAND-REGULAR-PLAST-2.7G-PAAN MASALA,126,PAAN MASALA,KAY FLAVORS PVT LTD,KAMALA PASAND,PLAST,REGULAR,,2.7,,2.7G,0
99763049,TINKU SUPARI-TINKU SUPARI-SWEET-PLAST-1.6G-PAAN MASALA,126,PAAN MASALA,K.M. MARKETING,TINKU SUPARI,PLAST,SWEET,,1.6,GM,1.6G,202202
99763216,NAAZ-NAAZ-SWEET-PLAST-1.4G-PAAN MASALA,126,PAAN MASALA,SAKAMBARI PRODUCT-NEPAL,NAAZ,PLAST,SWEET,,1.4,GM,1.4G,202203
99763236,SWEETY SUPARI-SWEETY SUPARI-SWEET-PLAST-1.875G-PAAN MASALA,126,PAAN MASALA,PARAS PRODUCTS-NEPAL,SWEETY SUPARI,PLAST,SWEET,,1.875,GM,1.875G,202203
99763654,MADHU-MADHU-SWEET-PLAST-3G-PAAN MASALA,126,PAAN MASALA,MAA VINDHYAVASINI TOBACCO-IN,MADHU,PLAST,SWEET,,3,GM,3G,202205
99764164,PARAG-PARAG-SWEET-PLAST-1.7G-PAAN MASALA,126,PAAN MASALA,SAKAMBARI PRODUCT-NEPAL,PARAG,PLAST,SWEET,,1.7,GM,1.7G,202210
99764522,MASTABA-MASTABA-REGULAR-PLAST-2.4G-PAAN MASALA,126,PAAN MASALA,DHARMAPAL SATYAPAL LTD-INDIA,MASTABA,PLAST,REGULAR,,2.4,GM,2.4G,202301
99764753,R-R NIWAS PAN MASALA-R-R NIWAS-REGULAR-PLAST-3.5G-PAAN MASALA,126,PAAN MASALA,IPA GUTKHA UDHYOG-NEPAL,R-R NIWAS PAN MASALA,PLAST,REGULAR,,3.5,GM,3.5G,202302
99764766,PASSPASS-PASSPASS-SWEET-PLAST-11G-PAAN MASALA,126,PAAN MASALA,DHARMAPAL SATYAPAL LTD-INDIA,PASSPASS,PLAST,SWEET,,11,GM,11G,202302
99764767,PE PARAG-PE PARAG-REGULAR-PLAST-1.87G-PAAN MASALA,126,PAAN MASALA,NARAYAN RAJ PRODUCTS PVT LTD,PE PARAG,PLAST,REGULAR,,1.87,GM,1.87G,202302
99764849,SAMRATT PAN MASALA-SAMRATT-REGULAR-PLAST-3.6G-PAAN MASALA,126,PAAN MASALA,KODE PRODUCTS CO.-INDIA,SAMRATT PAN MASALA,PLAST,REGULAR,,3.6,GM,3.6G,202303
99764944,MADHU-MADHU-REGULAR-PLAST-3G-PAAN MASALA,126,PAAN MASALA,MAA VINDHYAVASINI TOBACCO-IN,MADHU,PLAST,REGULAR,,3,GM,3G,202304
99765035,RAJNIGANDHA SILVER PEARLS-RAJNIGANDHA-COOL MINT-PLAST-5.75G-PAAN MASALA,126,PAAN MASALA,DHARMAPAL SATYAPAL LTD-INDIA,RAJNIGANDHA SILVER PEARLS,PLAST,COOL MINT,,5.75,GM,5.75G,202306
99765201,BABA SWEET SUPARI-BABA-SWEET-PLAST-1.5G-PAAN MASALA,126,PAAN MASALA,SONA TOBACCO UDHYOG PVT LTD.,BABA SWEET SUPARI,PLAST,SWEET,,1.5,GM,1.5G,202405
99765320,MADHU-MADHU-SWEET-PLAST-1.45G-PAAN MASALA,126,PAAN MASALA,MADHU CHEMICAL COMPANY,MADHU,PLAST,SWEET,,1.45,GM,1.45G,202412
99765396,PASSPASS FRESH MINT-PASSPASS-MINT-PLAST-9.5G-PAAN MASALA,126,PAAN MASALA,DHARMAPAL SATYAPAL LTD-INDIA,PASSPASS FRESH MINT,PLAST,MINT,,9.5,GM,9.5G,202505
99765458,BAADSHAH-BAADSHAH-REGULAR-PLAST-2.5G-PAAN MASALA,126,PAAN MASALA,SONA TOBACCO UDHYOG PVT LTD.,BAADSHAH,PLAST,REGULAR,,2.5,GM,2.5G,202507
99762248,TULSI-TULSI-REGULAR-PLAST-0.45G-ZARDA,127,ZARDA,DHARMAPAL SATYAPAL LTD-INDIA,TULSI,PLAST,REGULAR,,0.45,,0.45G,0
99762249,BABA 160-BABA-REGULAR-TIN C-10G-ZARDA,127,ZARDA,DHARAMPAL PREMCHAND LTD-INDIA,BABA 160,TIN C,REGULAR,,10,,10G,0
99762250,RATNA-RATNA-REGULAR-TIN C-50G-ZARDA,127,ZARDA,PRABHAT ZARDA FACTORY,RATNA,TIN C,REGULAR,,50,,50G,0
99762251,132-132-REGULAR-TIN C-45G-ZARDA,127,ZARDA,GOPAL CORPORATES,132,TIN C,REGULAR,,45,,45G,0
99762252,KALA-KALA-REGULAR-TIN C-100G-ZARDA,127,ZARDA,MISHER FAKIR MAHUMMAD  ZARDA COMPANY,KALA,TIN C,REGULAR,,100,,100G,0
99762253,KALASH TOBACCOO-KALASH-REGULAR-TIN C-100G-ZARDA,127,ZARDA,SATYANARAIN KESHORAM PVT LTD.,KALASH TOBACCOO,TIN C,REGULAR,,100,,100G,0
99762254,ZAFRANI  ZARDA-ZAFRANI  ZARDA-REGULAR-PLAST-0.45G-ZARDA,127,ZARDA,SR INDUSTRIES,ZAFRANI  ZARDA,PLAST,REGULAR,,0.45,,0.45G,0
99762255,SS1-SHIKHAR PAAN MASALA-REGULAR-PLAST-0.45G-ZARDA,127,ZARDA,TRIMURTI FRAGNANCES PVT LTD.,SS1,PLAST,REGULAR,,0.45,,0.45G,0
99762256,JAY BALAJI-BAJALI-REGULAR-PLAST-40G-ZARDA,127,ZARDA,BAJARANG PRODUCTS,JAY BALAJI,PLAST,REGULAR,,40,,40G,0
99762257,B 06-B 06-REGULAR-PLAST-0.3G-ZARDA,127,ZARDA,RAJAT FOOD PRODUCTS,B 06,PLAST,REGULAR,,0.3,,0.3G,0
99762271,GOA-GOA-REGULAR-PLAST-2G-ZARDA,127,ZARDA,SHREE MEENAKSHI PRODUCTS NEPAL,GOA,PLAST,REGULAR,,2,,2G,0
99762272,GOA-GOA-REGULAR-PLAST-4G-ZARDA,127,ZARDA,SHREE MEENAKSHI PRODUCTS NEPAL,GOA,PLAST,REGULAR,,4,,4G,0
99762274,GOA SHREE MIHA-GOA SHREE MIHA-REGULAR-PLAST-15G-ZARDA,127,ZARDA,KSHI PRODUCT NEPAL,GOA SHREE MIHA,PLAST,REGULAR,,15,,15G,0
99762294,NP 01-NP 01-REGULAR-PLAST-0.4G-ZARDA,127,ZARDA,SR INDUSTRIES,NP 01,PLAST,REGULAR,,0.4,,0.4G,0
99762306,SHUDH PLUS-SHUDH PLUS-REGULAR-PLAST-1.5G-ZARDA,127,ZARDA,WIZARD FRAGRANCES UDHYOG,SHUDH PLUS,PLAST,REGULAR,,1.5,,1.5G,0
99762313,TULSI-TULSI-REGULAR-PLAST-5G-ZARDA,127,ZARDA,DHARMAPAL SATYAPAL LTD-INDIA,TULSI,PLAST,REGULAR,,5,,5G,0
99762317,V-1-V-1-REGULAR-PLAST-0.4G-ZARDA,127,ZARDA,VISHNU TOBACCO,V-1,PLAST,REGULAR,,0.4,,0.4G,0
99762319,TULSI 00-TULSI 00-REGULAR-PLAST-4.5G-ZARDA,127,ZARDA,DHARMAPAL SATYAPAL LTD-INDIA,TULSI 00,PLAST,REGULAR,,4.5,,4.5G,0
99762321,XL 01-XL 01-REGULAR-PLAST-0.4G-ZARDA,127,ZARDA,M.S. INDUSTRIES,XL 01,PLAST,REGULAR,,0.4,,0.4G,0
99764523,TULSI 0-TULSI 0-REGULAR-PLAST-0.28G-ZARDA,127,ZARDA,DHARMAPAL SATYAPAL LTD-INDIA,TULSI 0,PLAST,REGULAR,,0.28,GM,0.28G,202301
99764588,TULSI 00-TULSI 00-REGULAR-PLAST-4.25G-ZARDA,127,ZARDA,DHARMAPAL SATYAPAL LTD-INDIA,TULSI 00,PLAST,REGULAR,,4.25,GM,4.25G,202301
99764946,M-1-M-1-REGULAR-PLAST-0.25G-ZARDA,127,ZARDA,MAA VINDHYAVASINI TOBACCO-IN,M-1,PLAST,REGULAR,,0.25,GM,0.25G,202304
40111001,AQUA HUNDRED--PET 1000 ML,134,SOFT DRINKS-NP,AQUA MINERAL NEPAL LTD.- NEPAL,AQUA HUNDRED,PET,,,1000,ML,1000.000 ML,0
40111004,BISLERI--PET 1000 ML,134,SOFT DRINKS-NP,BISLERI NEPAL PVT. LTD.- NEPAL,BISLERI,PET,,,1000,ML,1000.000 ML,0
20110021,FROOTI-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,DUGAR FOOD & BEVERAGE-NEPAL,FROOTI,TPK,MANGO,,200,ML,200.000 ML,0
20110089,NATURE-ORANGE-ORANGE JUICE CAN 240 ML,134,SOFT DRINKS-NP,NEW TOWER NAT. DRINK-HONGKONG,NATURE,CAN,ORANGE,,240,ML,240.000 ML,0
20110013,REAL-MANGO-MANGO NECTOR TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL,TPK,MANGO,,1000,ML,1000.000 ML,0
20110014,REAL-MIXED FRUIT-MIXED FRUIT TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL,TPK,MIXED FRUIT,,1000,ML,1000.000 ML,0
20110015,REAL-PINEAPPLE-PINEAPPLE JUICE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL,TPK,PINEAPPLE,,1000,ML,1000.000 ML,0
20110011,RIO-MANGO-MANGO TPK 200 ML,134,SOFT DRINKS-NP,CHAUDHARY GROUP - NEPAL,RIO,TPK,MANGO,,200,ML,200.000 ML,0
20110053,SLICE-MANGO-RGB 250 ML,134,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,SLICE,RGB,MANGO,,250,ML,250.000 ML,0
40111007,TODAY'S--PET 1000 ML,134,SOFT DRINKS-NP,CM AQUA BEVERAGES - NEPAL,TODAY'S,PET,,,1000,ML,1000.000 ML,0
20199999,--,134,SOFT DRINKS-NP,,,,,,1,ML,,0
20110127,REAL-ORANGE-ORANGE TPK 250 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL,TPK,ORANGE,,250,ML,250.000 ML,200008
20110337,REAL ACTIV-APPLE-APPLE TPK 1000 ML,134,SOFT DRINKS-NP,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,TPK,APPLE,,1000,ML,1000.000 ML,200102
40110142,AQUA SMILE--PET 1000 ML,134,SOFT DRINKS-NP,ASIAN DRINK PVT LTD - NEPAL,AQUA SMILE,PET,,,1000,ML,1000.000 ML,200109
